amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,clusters
1132.434,375.05402,0.0,0.0,0.0,2
1946.086,0.0,0.0,0.0,0.0,2
1225.979,205.038,0.0,0.0,0.0,2
656.232,0.0,0.0,0.0,0.0,2
1488.195,0.0,0.0,0.0,0.0,2
342.183,5.346,0.0,0.0,0.0,2
1115.779,0.0,0.0,0.0,0.0,1
916.479,116.532,0.0,0.0,21.132,2
268.00198,3.839,0.0,0.0,0.0,2
0.0,1007.071,0.0,0.0,213.162,2
2015.024,73.357,0.0,0.0,0.0,2
477.565,4.222,79.958,0.0,0.0,2
263.19,67.413,0.0,0.0,0.0,2
434.388,745.094,106.671,0.0,16.576,2
69.851,0.0,0.0,0.0,0.0,2
355.722,0.0,0.0,0.0,0.0,2
900.08,34.296,0.0,71.52,139.275,2
1702.75,0.0,20.462,30.335,0.0,2
4041.02,0.0,0.0,0.0,0.0,2
38.017,13.599,8.054,0.0,0.0,2
16.681,2.583,0.0,0.0,0.0,2
3713.594,17.462,0.0,0.0,0.0,2
149.178,16.212,0.0,0.0,0.0,1
1365.511,50.756,0.0,0.0,0.0,2
314.454,1182.258,0.0,0.0,0.0,2
1876.111,0.0,0.0,0.0,34.954,2
162.629,715.352,14.504,0.0,0.0,2
1352.073,595.475,25.371,0.0,9.667,2
45.579,586.878,0.0,0.0,0.0,2
929.188,0.0,0.0,0.0,0.0,2
1606.554,23.894,12.432,0.0,0.0,1
0.0,1393.192,0.0,0.0,0.0,2
109.32,0.0,0.0,0.0,0.0,2
23.408,1902.901,0.0,0.0,0.0,2
40.351,548.421,0.0,0.0,0.0,1
3945.045,57.83,32.599,0.0,0.0,6
2162.588,267.391,506.81,0.0,0.0,2
398.984,444.538,99.89,0.0,0.0,2
1916.415,654.18097,35.142,0.0,0.0,2
82.454,0.0,0.0,0.0,0.0,2
629.131,14.767,0.0,6.877,0.0,2
41.469,0.0,0.0,0.0,0.0,2
303.382,0.0,0.0,0.0,0.0,2
2367.823,93.094,0.0,0.0,0.0,2
1103.833,43.915,0.0,0.0,0.0,2
175.714,0.0,0.0,0.0,1457.062,2
945.841,26.601,0.0,0.0,0.0,2
1278.796,262.93,0.0,0.0,0.0,2
60.192,78.268,0.0,0.0,0.0,2
263.183,0.0,0.0,0.0,0.0,2
161.065,0.0,0.0,0.0,0.0,2
2635.629,0.0,0.0,0.0,0.0,2
291.857,0.0,0.0,0.0,0.0,2
2452.784,206.325,0.0,0.0,2.961,2
39.189,0.0,0.0,0.0,0.0,2
819.957,0.0,0.0,0.0,0.0,2
204.491,15.552,0.0,0.0,0.0,2
184.211,0.0,0.0,0.0,0.0,2
309.495,101.671,0.0,59.65,0.0,2
71.12,58.301,0.0,0.0,0.0,2
806.029,259.716,0.0,0.0,0.0,2
935.147,0.0,0.0,30.142,0.0,2
191.936,0.898,0.0,0.0,0.898,2
592.172,621.503,0.0,0.0,0.0,2
1649.714,120.814,0.0,0.0,0.0,2
1379.29,0.0,0.0,6.462,0.0,2
13.537,0.0,0.0,0.0,0.0,2
1625.122,0.0,0.0,0.0,1010.189,2
224.548,10.118,0.0,0.0,0.0,2
7904.429,0.0,0.0,0.0,0.0,6
1804.739,0.0,0.0,0.0,0.0,2
2984.561,1341.84,11.195,0.0,0.0,2
185.553,24.389,0.0,0.0,0.0,2
281.819,120.798,0.0,0.0,0.0,2
2553.751,52.536,0.0,0.0,0.0,2
0.0,0.0,0.0,41.432,0.0,2
4424.082,52.34,35.982,0.0,0.0,6
380.628,111.632,204.087,21.228,177.104,2
226.026,119.908,0.0,97.732,0.0,2
2013.008,0.0,2.533,0.0,0.0,2
395.154,0.0,0.0,0.0,0.0,2
50.414,41.846,0.0,0.0,0.0,2
1525.228,0.0,0.0,0.0,0.0,2
1017.632,49.342,0.0,0.0,0.0,2
3678.979,312.901,0.0,0.0,0.0,2
296.57,13.831,0.0,0.0,0.0,2
507.682,184.682,0.0,0.0,0.0,2
495.077,116.998,0.0,0.0,0.0,2
12.438,1141.112,16.964,0.0,0.0,2
990.424,153.445,175.87599,0.0,0.0,2
955.191,257.887,0.0,0.0,0.0,2
1441.299,0.0,0.0,0.0,0.0,2
436.989,0.0,19.454,1024.966,0.0,2
632.037,0.0,0.0,0.0,0.0,2
14.495,29.423,0.0,0.0,0.0,2
250.544,0.0,0.0,0.0,0.0,2
90.714,1353.335,0.0,0.0,0.0,2
57.452,565.415,0.0,0.0,0.0,2
1111.179,0.0,0.0,0.0,0.0,2
299.88,1047.893,0.0,0.0,0.0,2
17.259,0.0,8.217,0.0,0.0,2
103.899,0.0,0.0,0.0,0.0,2
435.94,589.659,0.0,0.0,0.0,1
502.621,418.292,0.0,0.0,0.0,1
0.0,771.822,0.0,0.0,0.0,2
1610.459,0.0,0.0,0.0,0.0,2
1639.952,22.816,0.0,0.0,0.0,2
749.357,200.284,0.0,0.0,0.0,2
446.411,120.416,0.0,0.0,0.0,2
3083.246,79.579,0.0,0.0,0.0,2
245.32,16.805,211.119,0.0,814.35,2
244.135,222.143,7.832,0.0,25.578,2
1135.094,232.395,224.589,0.0,0.0,2
993.12,0.0,0.0,0.0,0.0,2
675.933,448.558,27.025,0.0,16.976,2
1191.271,423.449,0.0,0.0,0.0,2
7206.809,0.0,0.0,0.0,381.915,6
444.576,2682.232,0.0,58.349,0.0,2
1744.488,162.456,0.0,0.0,0.0,2
25.258,11.095,0.0,0.0,0.0,2
3957.623,109.399,0.0,0.0,256.228,2
539.065,177.325,56.585,0.0,0.0,2
2037.941,21.148,0.0,0.0,0.0,2
0.0,4599.801,0.0,0.0,0.0,2
403.598,553.68,0.0,0.0,0.0,1
2053.53,0.0,0.0,0.0,0.0,2
368.5,21.594,0.0,0.0,0.0,2
238.97,167.614,15.887,11.713,1.986,2
514.198,1150.477,0.0,0.0,0.0,2
251.602,3.137,0.0,2.754,0.0,2
1891.552,375.054,0.0,0.0,0.0,2
798.716,0.0,46.592,16.153,6.967,2
539.307,0.0,0.0,0.0,0.0,2
704.644,239.252,0.0,0.0,0.0,1
738.719,0.0,0.0,0.0,0.0,2
1279.926,7.051,0.0,0.0,0.0,2
1484.4089,0.0,0.0,0.0,0.0,2
374.264,758.1,0.0,0.0,0.0,2
505.605,14.893,7.984,0.0,0.0,2
42.989,1439.61,0.0,0.0,0.0,2
323.327,0.0,0.0,0.0,0.0,2
3295.3179,0.0,0.0,0.0,0.0,2
6553.879,70.866,22.909,0.0,0.0,6
534.341,5.397,61.432,6.195,0.0,2
2648.586,5.594,1.06,0.0,0.0,2
630.823,413.1,5141.056,0.0,0.0,4
215.844,0.0,27.779,0.0,0.0,2
382.78,4556.5938,6.861,0.0,0.0,0
311.59,4722.32,12.556,0.0,2.823,0
5369.895,1719.446,0.0,0.0,0.0,6
2109.681,0.0,0.0,0.0,0.0,2
4308.147,82.899,0.0,0.0,0.0,2
591.439,0.0,0.0,0.0,0.0,2
1560.205,0.0,0.0,0.0,0.0,2
1216.586,0.0,0.0,5.329,0.0,2
1656.149,0.0,0.0,0.0,0.0,1
1999.386,17.757,0.0,0.0,0.0,2
2630.958,823.597,1.313,0.0,0.0,2
1485.0131,29.248,1392.886,0.0,0.0,2
105.037,465.663,0.0,0.0,0.0,1
413.197,0.0,0.0,0.0,267.024,2
0.0,0.0,0.0,0.0,29.795,2
3007.784,0.0,0.0,0.0,0.0,2
949.116,0.0,1014.443,0.0,0.0,2
1442.152,0.0,0.0,23.702,0.0,2
4691.729,0.0,0.0,65.531,0.0,2
1424.7109,336.758,0.0,0.0,11.143,2
1773.15,0.0,0.0,0.0,0.0,2
665.667,0.0,0.0,0.0,0.0,2
733.419,8.375,0.0,0.0,0.0,2
771.321,214.568,3.19,315.371,3.226,2
737.903,0.0,0.0,0.0,0.0,1
1640.175,212.067,0.0,0.0,0.0,2
251.332,0.0,0.0,0.0,0.0,2
2498.803,210.651,0.0,0.0,0.0,2
1846.756,0.0,0.0,0.0,0.0,2
4115.855,31.433,10.144,0.0,0.0,2
201.908,61.26,866.956,0.0,0.0,2
1786.504,32.595,0.0,385.307,0.0,2
808.768,0.0,0.0,20.582,0.0,2
15.297,0.0,0.0,0.0,0.0,2
361.201,0.0,0.0,0.0,0.0,2
3246.71,356.05,0.0,0.0,0.0,2
850.123,39.053,0.0,0.0,0.0,2
1662.639,0.0,0.0,0.0,14.891,2
346.97,0.0,0.0,0.0,0.0,1
2.563,5859.17,0.0,0.0,0.0,0
205.516,74.327,0.0,0.0,0.0,2
103.69,1320.992,0.0,0.0,0.0,2
873.751,60.509,0.0,0.0,0.0,2
1155.725,589.231,273.045,0.0,0.0,2
1162.873,614.895,0.0,0.0,4.012,2
238.716,0.0,0.0,0.0,0.0,2
0.0,83.522,0.0,0.0,0.0,2
598.867,11.985,45.235,0.0,0.0,2
23.949,11.303,0.0,0.0,0.0,2
465.173,0.0,0.0,0.0,0.0,2
177.938,7.321,0.0,0.0,0.0,2
995.598,0.0,125.18,0.0,0.0,2
1172.133,95.46,19.373,7.166,0.0,2
518.922,40.061,0.0,0.0,0.0,2
444.288,0.0,0.0,0.0,0.0,1
1307.696,0.0,0.0,0.0,0.0,2
1359.657,0.0,0.0,0.0,0.0,2
3546.421,32.216,0.0,4.853,0.0,1
166.277,0.0,0.0,0.0,0.0,2
711.748,0.0,0.0,0.0,0.0,2
130.595,370.001,0.0,0.0,0.0,2
170.811,0.0,0.0,8.146,0.0,2
2811.738,93.453,0.0,0.0,0.0,2
615.481,0.0,0.0,0.0,0.0,2
8567.078,2742.196,0.0,0.0,0.0,6
486.353,91.865,0.0,0.0,0.0,2
792.451,1161.36,0.0,0.0,0.0,2
166.66,150.847,0.0,0.0,0.0,2
297.589,86.159,0.0,0.0,0.0,2
18.13,28.318,0.0,0.0,0.0,2
326.029,0.0,0.0,0.0,0.0,2
2026.654,0.0,0.0,0.0,0.0,2
155.433,2472.688,0.0,0.0,0.0,2
1115.732,0.0,0.0,0.0,0.0,1
5666.298,0.0,0.0,18.293,0.0,6
657.767,28.355,0.0,0.0,0.0,2
508.059,3185.708,0.0,0.0,0.0,2
0.0,1158.764,0.0,0.0,0.0,2
225.862,0.0,68.774,0.0,0.0,2
146.967,258.751,0.0,0.0,0.0,2
3991.004,393.196,1756.78,0.0,0.0,6
2076.854,0.0,0.0,0.0,0.0,2
3503.693,13.889,0.0,0.0,574.179,2
3594.907,15.937,0.0,0.0,0.0,2
1171.431,0.0,0.0,0.0,0.0,2
4373.38,164.789,0.0,0.0,0.0,2
2643.341,13.422,0.0,0.0,0.0,2
2133.451,0.0,0.0,0.0,0.0,2
222.335,0.0,0.0,0.0,0.0,2
3457.935,2082.954,0.0,0.0,0.0,2
540.775,203.642,0.0,0.0,0.0,2
1460.722,53.163,0.0,0.0,0.44,2
0.0,0.0,12.467,0.0,0.0,2
680.192,3249.244,0.0,0.0,0.0,2
1771.924,0.0,0.0,0.0,0.0,2
253.795,83.237,44.45,0.0,0.0,1
0.0,2515.521,0.0,0.0,0.0,1
263.873,6.939,0.0,0.0,0.0,1
51.895,7.87,0.0,0.0,0.0,2
6092.945,0.0,0.0,0.0,0.0,6
0.0,20.856,0.0,0.0,0.0,2
487.493,392.062,0.0,0.0,0.0,1
1173.292,7.666,0.0,0.0,0.0,2
258.257,66.886,0.0,0.0,0.0,2
689.679,0.0,0.0,0.0,0.0,1
155.455,344.97,3529.268,0.0,0.0,4
3733.881,57.027,0.0,0.0,0.0,2
1734.495,0.0,0.0,0.0,0.0,2
172.941,706.88,678.414,0.0,230.642,2
0.0,324.788,0.0,0.0,0.0,2
4268.124,0.0,0.0,0.0,0.0,2
535.205,1004.601,13.369,0.0,0.0,1
148.208,1177.506,0.0,0.0,0.0,2
4454.486,0.0,0.0,0.0,0.0,2
39.746,0.0,0.0,0.0,0.0,2
463.933,0.0,0.0,52.26,0.0,2
25.524,0.0,0.0,0.0,0.0,2
594.965,50.417,0.0,0.0,0.0,2
0.0,2637.887,0.0,0.0,0.0,2
0.0,105.205,0.0,0.0,0.0,2
2046.595,0.0,0.0,0.0,0.0,2
138.66,0.0,0.0,0.0,0.0,2
1414.377,0.0,0.0,0.0,0.0,2
986.507,0.0,0.0,0.0,0.0,2
905.333,136.204,0.0,0.0,0.0,1
261.594,0.0,44.781,0.0,0.0,2
713.826,1050.458,4.18,0.0,0.0,2
661.809,0.0,0.0,0.0,23.927,2
661.228,0.0,0.0,0.0,0.0,2
681.623,324.631,0.0,0.0,0.0,2
1875.557,271.19,18.139,0.0,0.0,2
1991.015,888.502,0.0,0.0,0.0,2
785.02,0.0,0.0,6.79,0.0,2
238.056,192.202,0.0,0.0,0.0,2
118.801,2432.78,0.0,0.0,0.0,2
2644.9,0.0,36.383,7.882,0.0,2
452.15,281.374,31.643,0.0,284.757,2
1093.355,0.0,0.0,0.0,0.0,2
231.698,3527.86,28.998,27.51,23.352,2
308.755,0.0,391.335,0.0,0.0,2
749.177,376.816,0.0,0.0,0.0,2
3122.628,0.0,0.0,0.0,0.0,2
45.035,479.636,0.0,0.0,0.0,2
1731.673,0.0,0.0,0.0,0.0,2
1985.768,244.021,50.162,0.0,0.0,2
598.999,711.057,0.0,0.0,0.0,2
251.225,8568.813,0.0,0.0,0.0,0
1150.599,305.941,38.898,0.0,0.0,2
162.367,0.0,0.0,71.347,0.0,2
0.0,181.515,0.0,0.0,0.0,2
26.951,65.944,11.385,0.0,0.0,2
189.159,0.0,0.0,0.0,0.0,2
1446.567,294.096,0.0,0.0,0.0,2
189.856,15.057,0.0,0.0,0.0,2
22.104,72.048,0.0,0.0,0.0,2
1649.228,1661.433,162.562,0.0,0.0,2
67.444,0.0,0.0,0.0,0.0,2
1418.905,322.647,144.215,0.0,0.0,2
56.645,275.253,7.801,0.0,0.0,2
879.651,3938.674,0.0,0.0,0.0,1
2.41,0.0,0.0,0.0,0.0,2
977.318,103.099,0.0,0.0,0.0,2
0.0,5154.746,0.0,0.0,0.0,0
0.0,391.842,0.0,0.0,0.0,2
2333.303,0.0,24.619,0.0,0.0,2
1921.006,1033.124,0.0,0.0,0.0,2
0.0,0.0,0.0,370.064,0.0,2
233.674,175.158,0.0,17.723,0.0,2
198.749,0.0,0.0,757.52704,0.0,2
229.675,204.969,0.0,0.0,0.0,1
1266.101,188.152,0.0,72.191,0.0,2
4248.731,74.355,0.0,0.0,0.0,2
122.655,0.0,0.0,0.0,0.0,2
121.734,2645.971,6111.947,0.0,0.0,4
199.265,1408.357,0.0,0.0,0.0,2
111.751,0.0,0.0,0.0,0.0,2
2017.401,0.0,0.0,0.0,168.584,2
382.29102,2849.406,10.587,0.0,0.0,2
2908.575,875.085,0.0,0.0,0.0,2
300.024,69.995,91.6,0.0,0.0,2
666.064,970.953,21.281,0.0,0.0,2
194.932,1.861,0.0,0.0,66.139,2
140.864,0.0,0.0,238.43001,0.0,2
66.031,283.795,43.002,0.0,0.0,2
538.602,69.857,0.0,0.0,0.0,2
1267.01,12.106,0.0,0.0,1.679,2
2367.727,42.958,135.529,0.0,1061.328,2
0.0,43.092,0.0,0.0,0.0,2
1506.136,0.0,0.0,169.536,23.193,2
77.152,0.0,0.0,0.0,0.0,2
1159.771,38.276,0.0,0.0,0.0,2
102.26,0.0,0.0,0.0,0.0,2
270.143,69.62,186.713,0.0,283.768,2
1744.986,504.734,442.44202,0.0,0.0,2
0.0,21.825,0.0,0.0,0.0,2
0.0,133.333,0.0,0.0,0.0,1
3281.948,31.174,0.0,0.0,0.0,2
73.37,82.332,0.0,0.0,0.0,2
1040.71,49.047,1353.944,0.0,0.0,2
243.471,1060.167,0.0,0.0,0.0,2
725.741,409.521,0.0,0.0,0.0,2
39.361,0.0,0.0,0.0,0.0,2
0.0,2571.917,0.0,278.957,0.0,2
0.0,3.124,0.0,6.181,0.0,2
0.0,185.735,0.0,0.0,0.0,2
0.0,3608.715,8.876,0.0,0.0,2
3118.172,66.104,0.0,0.0,0.0,2
2291.863,42.598,209.517,0.0,0.0,2
294.183,751.756,0.0,0.0,0.0,2
252.05,2956.468,0.0,20.846,0.0,2
0.0,0.0,0.0,5.128,0.0,2
1247.08,3496.428,29.574,0.0,0.0,2
666.144,797.875,0.0,0.0,0.0,2
377.665,0.0,1105.358,0.0,0.0,2
257.442,153.814,0.0,0.0,0.0,2
1619.776,19.011,34.088,0.0,0.0,2
1574.973,12.106,0.0,0.0,0.0,2
1127.026,219.30699,0.0,0.0,0.0,2
909.718,565.579,0.0,2.221,37.15,2
871.483,169.408,0.0,0.0,0.0,2
730.124,1094.113,2.36,11.67,0.0,2
451.054,467.49,0.0,0.0,0.0,2
932.95,255.812,0.0,0.0,0.0,2
147.944,50.541,0.0,0.0,0.0,1
107.079,7.012,0.0,0.0,0.0,1
2559.201,552.303,271.249,0.0,12.544,2
22.059,857.06903,0.0,0.0,0.0,2
367.396,54.475,0.0,0.0,0.0,2
799.385,43.648,0.0,0.0,0.0,2
803.726,1011.126,0.0,0.0,0.0,2
906.188,5.35,0.0,0.0,0.0,2
0.0,221.946,0.0,0.0,0.0,2
35.464,989.139,118.334,0.0,0.0,2
155.693,798.931,0.0,0.0,0.0,1
315.54,0.0,0.0,0.0,0.0,2
169.128,59.998,1.496,0.0,0.0,2
189.407,1290.972,10.619,0.0,0.0,2
2064.255,8874.45,0.0,0.0,0.0,0
0.0,298.753,0.0,0.0,0.0,2
710.226,1814.659,0.0,0.0,0.0,2
2373.081,20.762,0.0,0.0,0.0,2
103.840004,69.212,243.48601,0.0,0.0,2
1336.976,103.637,0.0,0.0,0.0,2
1535.095,0.0,0.0,0.0,0.0,1
690.886,1003.912,0.0,0.0,0.0,1
541.551,2340.161,0.0,0.0,0.0,1
158.677,48.054,0.0,0.0,0.0,2
804.448,111.127,61.129,0.0,3.071,2
50.243,0.0,0.0,0.0,0.0,2
154.284,450.224,145.28,0.0,0.0,2
65.834,100.358,16.036,0.0,0.0,2
349.729,1004.1,0.0,0.0,0.0,2
118.045,55.515,448.451,0.0,0.0,2
113.281,3530.301,61.452,125.402,0.0,2
1436.636,904.244,0.0,0.0,0.0,2
319.691,1.773,0.0,0.0,0.0,2
0.0,1169.553,0.0,0.0,0.0,2
354.845,0.0,0.0,0.0,0.0,2
1425.335,191.332,0.0,0.0,0.0,2
0.0,0.0,434.505,0.0,0.0,2
1114.739,190.693,0.0,178.312,0.0,2
98.326,9.709,0.0,0.0,0.0,2
1953.795,802.305,72.18,0.0,3.921,2
0.0,10.31,0.0,0.0,0.0,1
466.69,587.419,0.0,0.0,49.899,2
148.137,19.784,0.0,0.0,197.672,2
707.843,963.438,0.0,0.0,0.0,1
558.941,519.255,0.0,0.0,0.0,2
387.196,451.547,70.814,0.0,0.0,2
540.992,251.424,0.0,0.0,0.0,2
552.091,0.0,20.643,0.0,0.0,2
143.139,71.773,57.051,0.0,0.0,2
371.148,25.838,0.0,0.0,0.0,2
81.778,429.382,21.859,10.495,14.682,2
76.366,117.827,0.0,0.0,0.0,2
453.354,0.0,0.0,0.0,0.0,2
113.849,26.837,0.0,0.0,0.0,2
234.948,151.871,23.985,0.0,0.0,1
796.628,3529.375,0.0,0.0,0.0,2
0.0,782.154,15.823,0.0,0.0,2
485.705,718.299,31.966,0.0,0.0,2
976.495,29.406,0.0,0.0,0.0,2
121.268,0.0,0.0,0.0,0.0,2
108.525,427.818,0.0,0.0,0.0,2
615.594,0.0,0.0,0.0,0.0,2
806.094,0.0,0.0,0.0,0.0,6
1179.476,1791.947,0.0,0.0,0.0,2
33.408,50.346,19.39,0.0,1126.458,2
201.363,24.495,0.0,0.0,0.0,1
4907.753,0.0,0.0,5.061,0.0,2
1270.641,3615.9321,30.166,34.259,0.0,2
183.024,851.096,0.0,0.0,0.0,2
1479.582,0.0,0.0,0.0,0.0,1
663.519,76.275,9.046,0.0,0.0,2
1081.573,0.0,0.0,0.0,0.0,2
372.991,33.235,0.0,9.615,0.0,2
372.154,0.0,0.0,0.0,0.0,2
19.921,0.0,0.0,0.0,0.0,2
43.924,72.862,19.314,0.0,14.406,2
2316.3281,0.0,0.0,0.0,0.0,2
311.863,530.388,0.0,0.0,0.0,2
298.757,1514.302,99.993,0.0,0.0,2
192.325,1298.427,0.0,0.0,0.0,2
115.443,1060.569,0.0,0.0,0.0,1
2260.684,528.415,0.0,0.0,4.768,2
0.0,8437.232,0.0,0.0,0.0,0
1558.061,444.542,0.0,0.0,0.0,2
202.74,24.361,0.0,0.0,0.0,2
0.0,2650.92,0.0,0.0,0.0,2
549.653,0.0,0.0,0.0,0.0,2
784.904,641.274,0.0,0.0,0.0,2
61.648,20.025,0.0,0.0,0.0,2
0.0,27.001,0.0,0.0,30.636,2
423.3,1598.81,0.0,0.0,0.0,2
103.67,232.029,457.105,0.0,0.0,2
656.394,1702.019,0.0,0.0,0.0,2
684.198,165.496,63.819,0.0,0.0,2
74.326,0.0,257.551,0.0,668.38,2
22.075,55.187,12.403,0.0,0.0,1
674.657,0.0,0.0,31.514,0.0,2
858.853,0.0,0.0,0.0,0.0,2
0.0,639.23,0.0,0.0,0.0,2
1096.64,3195.406,0.0,0.0,0.0,1
164.758,0.0,0.0,0.0,0.0,2
814.003,0.0,62.127,0.0,30.936,2
0.0,37.146,0.0,0.0,0.0,2
0.0,205.757,0.0,0.0,0.0,2
58.819,0.0,365.103,0.0,0.0,2
1150.892,261.42,970.541,0.0,0.0,2
593.738,0.0,0.0,0.0,0.0,2
229.92,435.032,0.0,0.0,0.0,2
4461.362,93.204,0.0,0.0,6.63,2
1975.621,2428.397,25.14,0.0,0.0,2
1461.921,785.233,0.0,0.0,0.0,2
130.748,242.858,240.115,0.0,0.0,2
1061.783,296.589,52.091,0.0,33.424,2
568.914,0.0,0.0,48.11,0.0,2
115.244,1000.159,26.622,62.402,0.0,2
787.569,2320.448,0.0,0.0,0.0,6
0.0,87.237,0.0,0.0,0.0,2
617.414,1791.15,615.43,0.0,5.856,2
1435.812,2923.969,0.0,0.0,0.0,2
89.437996,0.0,0.0,0.0,0.0,1
61.208,0.0,0.0,0.0,0.0,2
1584.03,273.631,5.595,0.0,186.588,2
3879.903,326.79,0.0,0.0,0.0,2
414.768,0.0,0.0,0.0,0.0,2
532.618,126.786,0.0,0.0,0.0,2
1277.055,1821.277,29.917,0.0,0.0,2
3619.751,0.0,0.0,102.732,0.0,2
699.215,86.311,0.0,0.0,381.857,2
1624.277,0.0,0.0,0.0,0.0,2
148.015,0.0,0.0,0.0,0.0,2
0.0,1520.228,0.0,0.0,0.0,2
702.481,0.0,0.0,0.0,0.0,1
1907.126,4024.893,14.772,0.0,0.0,0
2637.375,0.0,0.0,0.0,0.0,2
34.651,0.0,0.0,0.0,0.0,2
789.008,0.0,0.0,0.0,0.0,2
2188.922,611.468,0.0,0.0,0.0,2
1228.444,58.954,0.0,0.0,0.0,1
46.953,2023.006,0.0,0.0,0.0,2
492.704,0.0,0.0,0.0,0.0,2
197.804,709.695,0.0,0.0,0.0,2
1007.356,0.0,0.0,0.0,0.0,2
1151.738,0.0,0.0,0.0,0.0,2
13.685,0.0,79.545,0.0,0.0,2
319.325,1138.79,346.20898,0.0,0.0,2
346.897,0.0,0.0,0.0,3094.201,3
1062.16,0.0,0.0,0.0,0.0,2
413.439,0.0,958.61,0.0,0.0,2
1719.198,447.487,0.0,0.0,0.0,2
3710.323,0.0,0.0,0.0,0.0,2
400.884,0.0,0.0,0.0,0.0,2
73.954,0.0,0.0,0.0,0.0,2
717.687,1060.294,40.74,0.0,0.0,2
77.78,0.0,0.0,0.0,0.0,2
98.497,0.0,0.0,0.0,0.0,2
1335.841,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,2273.785,0.0,2
75.867,243.577,47.029,0.0,0.0,2
248.048,0.0,17.595,0.0,0.0,2
2043.088,21.688,0.0,0.0,0.0,2
732.443,0.0,0.0,0.0,0.0,2
1213.048,0.0,0.0,0.0,0.0,2
594.2,5513.643,0.0,0.0,61.734,0
1292.155,1195.489,0.0,0.0,15.774,2
239.508,56.06,0.0,0.0,0.0,2
320.429,794.734,31.922,58.402,46.951,2
1648.247,235.434,0.0,0.0,0.0,2
999.966,0.0,0.0,0.0,0.0,2
2652.15,388.445,758.418,0.0,0.0,2
95.877,0.0,0.0,0.0,0.0,2
780.268,537.169,0.0,0.0,0.0,2
6.915,62.175,0.0,0.0,0.0,2
96.296,0.0,298.683,0.0,0.0,2
392.391,2122.815,0.0,0.0,0.0,2
0.0,587.367,0.0,0.0,0.0,2
416.66602,457.025,0.0,0.0,0.0,1
1642.8151,37.586,0.0,0.0,0.0,2
1828.257,50.812,0.0,0.0,0.0,1
153.398,16.226,17.183,0.0,0.0,2
0.0,6.229,673.756,0.0,0.0,2
220.247,0.0,0.0,1221.006,0.0,2
816.812,22.008,0.0,0.0,0.0,2
65.408,0.0,0.0,0.0,0.0,2
253.069,0.0,93.764,0.0,0.0,2
573.166,223.122,0.0,0.0,0.0,2
299.493,0.0,0.0,0.0,0.0,2
445.503,0.0,0.0,0.0,0.0,1
1108.48,50.205,0.0,0.0,0.0,2
4984.462,0.0,0.0,0.0,0.0,2
813.773,985.903,0.0,0.0,0.0,2
662.764,23.682,1093.352,0.0,0.0,2
36.4,0.0,0.0,0.0,0.0,2
834.317,0.0,0.0,0.0,8.605,2
410.744,158.274,0.0,0.0,0.0,2
110.926,46.214,1910.802,0.0,60.228,2
90.216,0.0,3328.667,0.0,0.0,1
1176.27,0.0,0.0,0.0,0.0,2
720.814,242.49501,598.623,0.0,0.0,2
4.329,0.0,0.0,0.0,0.0,2
1431.757,4576.795,0.0,0.0,0.0,0
1134.616,137.417,0.0,0.0,0.0,2
12.393,132.942,87.611,0.0,0.0,2
189.098,8.132,0.0,0.0,0.0,2
100.288,46.417,0.0,0.0,0.0,2
146.859,1443.975,0.0,0.0,0.0,2
547.814,0.0,0.0,0.0,0.0,2
609.506,585.729,47.334,0.0,0.0,2
63.97,0.0,16.92,19.993,0.0,2
364.433,332.915,0.0,0.0,0.0,2
894.65,0.0,0.0,0.0,0.0,2
1869.894,162.68,0.0,0.0,0.0,2
44.141,0.0,0.0,0.0,0.0,2
2400.8489,0.0,20.244,0.0,0.0,2
211.132,2736.0261,0.0,0.0,0.0,2
1786.828,0.0,0.0,448.72,0.0,2
193.594,0.0,0.0,0.0,0.0,2
433.256,0.0,0.0,0.0,121.846,2
891.88,0.0,0.0,0.0,0.0,2
5.384,1101.965,0.0,0.0,0.0,1
333.507,0.0,0.0,0.0,2402.296,2
1567.657,0.0,0.0,0.0,0.0,2
373.569,0.0,0.0,13.698,0.0,2
2006.374,0.0,345.534,0.0,0.0,2
173.167,0.0,26.309,0.0,0.0,2
250.706,0.0,0.0,0.0,20.149,2
62.365,0.0,0.0,0.0,0.0,2
688.546,994.428,0.0,0.0,0.0,2
1671.431,41.581,0.0,0.0,0.0,2
78.228,0.0,0.0,0.0,0.0,2
249.653,52.806,0.0,0.0,0.0,2
1041.989,252.823,0.0,0.0,0.0,2
265.458,0.0,0.0,0.0,0.0,2
993.337,15.128,0.0,0.0,0.0,2
700.176,0.0,0.0,0.0,0.0,2
234.86101,6.457,83.847,0.0,0.0,2
130.907,2191.976,4.027,0.0,0.0,2
73.929,0.0,0.0,24.606,0.0,2
1341.274,152.112,0.0,0.0,0.0,2
436.431,0.0,0.0,0.0,0.0,2
425.759,41.651,13.343,0.0,13.821,2
357.246,36.016,0.0,0.0,0.0,2
251.531,257.32,7.788,0.0,6.652,2
0.0,2565.346,0.0,0.0,0.0,1
1172.59,0.0,0.0,0.0,0.0,2
26.12,0.0,1462.252,0.0,0.0,2
62.838,440.708,0.0,0.0,0.0,2
19.229,793.009,9.434,0.0,0.0,2
623.108,393.977,0.0,0.0,0.0,2
